nohup: ignoring input
 INFO  Accepting connections at http://localhost:3000
 HTTP  2/19/2026 1:39:00 AM 172.16.210.28 Returned 304 in 2 ms
 HTTP  2/19/2026 1:39:01 AM 172.16.210.28 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 1:39:01 AM 172.16.210.28 Returned 304 in 2 ms
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 GET /dashboard
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 GET /vite.svg
 HTTP  2/19/2026 1:45:01 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 GET /contracts/2
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 Returned 200 in 1 ms
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 Returned 304 in 0 ms
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 GET /vite.svg
 HTTP  2/19/2026 1:45:33 AM 172.16.210.28 Returned 304 in 0 ms
 HTTP  2/19/2026 1:51:45 AM 172.16.210.28 GET /contracts/2
 HTTP  2/19/2026 1:51:45 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:51:45 AM 172.16.210.28 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 1:51:45 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:51:46 AM 172.16.210.28 GET /vite.svg
 HTTP  2/19/2026 1:51:46 AM 172.16.210.28 Returned 304 in 0 ms
 HTTP  2/19/2026 1:56:57 AM 172.16.210.28 GET /contracts
 HTTP  2/19/2026 1:56:57 AM 172.16.210.28 Returned 200 in 1 ms
 HTTP  2/19/2026 1:56:58 AM 172.16.210.28 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 1:56:58 AM 172.16.210.28 Returned 304 in 1 ms
 HTTP  2/19/2026 1:56:58 AM 172.16.210.28 GET /vite.svg
 HTTP  2/19/2026 1:56:58 AM 172.16.210.28 Returned 304 in 0 ms
 HTTP  2/19/2026 11:29:24 AM 172.29.25.166 GET /
 HTTP  2/19/2026 11:29:24 AM 172.29.25.166 Returned 304 in 22 ms
 HTTP  2/19/2026 11:29:24 AM 172.29.25.166 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 11:29:24 AM 172.29.25.166 Returned 304 in 1 ms
 HTTP  2/19/2026 11:29:25 AM 172.29.25.166 GET /login
 HTTP  2/19/2026 11:29:25 AM 172.29.25.166 Returned 304 in 2 ms
 HTTP  2/19/2026 11:29:25 AM 172.29.25.166 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 11:29:25 AM 172.29.25.166 Returned 304 in 2 ms
 HTTP  2/19/2026 11:46:16 AM 172.29.25.166 GET /
 HTTP  2/19/2026 11:46:16 AM 172.29.25.166 Returned 304 in 1 ms
 HTTP  2/19/2026 11:46:16 AM 172.29.25.166 GET /assets/index-D2MPmlIE.js
 HTTP  2/19/2026 11:46:16 AM 172.29.25.166 Returned 304 in 1 ms
